Product Details
Features:  Shade colour: Amber glass  Antique gold finish  Class II  Assembly required    Specifications:  Accommodates: 5 x E14 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  95 cm H x 63 cm W x 63 cm D

Features:  Shade colour: White  Polished chrome finish  Class I  Assembly required    Specifications:  Accommodates: 4 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  66 cm - 106 cm H x 98.5 cm W x 15 cm D
Features:  Shade colour: Amber glass  Antique gold finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E14 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  27.5 cm H x 20 cm W x 20 cm D
Features:  Shade colour: Beige Organza  Cherry wood finish  Class I  Assembly required    Specifications:  Accommodates: 4 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  48 cm - 82 cm H x 103.5 cm W x 16.5 cm D
Features:  Shade colour: Opal  Polished chrome finish  Class II  Assembly required    Specifications:  Accommodates: 2 x E14 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  50 cm - 70 cm H x 40 cm W x 13 cm D
Features:  Shade colour: Black  Polished chrome finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  45.5 cm H x 25 cm W x 25 cm D
Features:  Shade colour: White  Polished chrome finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  50 cm - 100 cm H x 35 cm W x 35 cm D

Features:  Shade colour: Beige Organza  Cherry wood finish  Class I  Assembly required    Specifications:  Accommodates: 1 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  21.5 cm H x 15 cm W x 23 cm D
Features:  Shade colour: Black Organza  Polished chrome finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  63.5 cm H x 35 cm W x 35 cm D
Features:  Shade colour: White Organza  Wedge wood finish  Class I  Assembly required    Specifications:  Accommodates: 4 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  48 cm - 82 cm H x 103.5 cm W x 16.5 cm D
Features:  Shade colour: Baroque pattern  Antique gold finish  Class I  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  68.5 cm - 102.5 cm H x 45 cm W x 45 cm D
Features:  Brushed nickel finish  Class I  Assembly required    Specifications:  Accommodates: 1 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  26 cm H x 33 cm W x 11.5 cm D

Features:  Shade colour: White  Polished chrome finish  Class I  Assembly required    Specifications:  Accommodates: 1 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  27 cm H x 26 cm W x 11 cm D
Features:  Antique gold finish  Class I  Assembly required    Specifications:  Accommodates: 2 x E14 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  33 cm H x 40 cm W x 24 cm D
Features:  Shade colour: Amber glass  Antique gold finish  Class II  Assembly required    Specifications:  Accommodates: 3 x E14 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  100 cm H x 40 cm W x 40 cm D
Features:  Brushed nickel finish  Shade colour: Blue  Class I  Assembly required    Specifications:  Accommodates: 1 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  45 cm H x 20 cm W x 32 cm D
Features:  Shade colour: Beige Organza  Cherry wood finish  Class I  Assembly required    Specifications:  Accommodates: 2 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  72 cm - 106 cm H x 127 cm W x 45 cm D
Features:  Class I  Assembly required    Specifications:  Accommodates: 1 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  11.5 cm H x 27.6 cm W x 10 cm D
Features:  Polished chrome finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  157 cm H x 41.5 cm W x 41.5 cm D
Features:  Shade colour: Beige Organza  Cherry wood finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  47 cm - 87 cm H x 40 cm W x 40 cm D
Features:  Shade colour: Beige Organza  Cherry wood finish  Class I  Assembly required    Specifications:  Accommodates: 4 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  65.5 cm - 100 cm H x 103.5 cm W x 16.5 cm D
Features:  Shade colour: Beige Organza  Cherry wood finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  161 cm H x 40 cm W x 40 cm D
Features:  Shade colour: White Organza  Wedge wood finish  Class I  Assembly required    Specifications:  Accommodates: 2 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  40 cm - 62 cm H x 55 cm W x 16.5 cm D
Features:  Shade colour: Anthracite Golden paint  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  65 cm - 150 cm H x 43.5 cm W x 43.5 cm D
Features:  Shade colour: Red Organza  Antique gold finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  60 cm H x 35 cm W x 35 cm D
Features:  Shade colour: White  Brushed nickel finish  Class I  Assembly required    Specifications:  Accommodates: 1 x E27 Max 40W (bulb not included) with 1 x LED Max 1W  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  63 cm H x 20 cm W x 19.5 cm D
Features:  Shade colour: Beige Organza  Cherry wood finish  Class I  Assembly required    Specifications:  Accommodates: 4 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  48 cm - 82 cm H x 107 cm W x 20 cm D

Features:  Shade colour: White Organza  Wedge wood finish  Class I  Assembly required    Specifications:  Accommodates: 2 x E27 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  37.5 cm - 61.5 cm H x 59 cm W x 20 cm D
Features:  Class I  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  50 cm - 100 cm H x 30 cm W x 30 cm D
Features:  Shade colour: White Organza  Wedge wood finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  47 cm - 87 cm H x 40 cm W x 40 cm D
Features:  Assembly required    Specifications:  Accommodates: 1 x TR5 Max 22W (bulb included) with 1 x TR5 Max 60W (bulb included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  75 cm - 100 cm H x 46.5 cm W x 46.5 cm D
Features:  Shade colour: Red Organza  Antique gold finish  Class I  Assembly required    Specifications:  Accommodates: 5 x E14 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  60 cm - 75 cm H x 60 cm W x 60 cm D
Features:  Shade colour: Gold  Gold plated finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  66 cm H x 35 cm W x 35 cm D
Features:  Shade colour: Amber glass  Antique gold finish  Class I  Assembly required    Specifications:  Accommodates: 2 x E14 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  95 cm H x 30 cm W x 30 cm D

Features:  Shade colour: Red  Polished chrome finish  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  50 cm - 95 cm H x 30 cm W x 30 cm D



