"row_id","parent_row_id","out_parent_row_id","source_index","template_url","template_content_value","status","status_message","segment","Brand Name","Sales Price","Sales Price(Not Matched)","Regular Price","RRP","RRP(Not Matched)","Wayfair SKU ID","Short Description","Dimensions","Dimensions(Not Matched)","HEIGHT","WIDTH","LENGTH","MIN HEIGHT","MAX HEIGHT","MIN WIDTH","MAX WIDTH","Weight","Weight(Not Matched)","Additional Features","Additional Features(Not Matched)","CATEGORIES","Other Features","IP RATING","Features","STYLE","Shape","Suggested Rooms","Special Features","Type","Light Bulb","LAMP2 QTY","APPEARANCES","LAMP2 CAP","Details","Ideal Fit","Application","Product Details","Product Details(Not Matched)","SAFETY CLASSIFICATION","ADDITIONAL KEYWORDS","OPERATING VOLTAGE","LAMP1 QTY","LAMP1 CAP","LAMP1 MAX WATTAGE","CE (EU DIRECTIVE) COMPATIBLE?","DESIGNER","COMPLETE WITH LAMP","Star Rating","Rating count","Specifications","Shipping","Lead Time","Stock","Questions","Reviews","Related searches","Brand Item Codes","Image Alerts","Url"
"32AA144E-74BE-49D4-A434-8E72BF09784F","269E00BE-5EF8-43E1-90AC-677F1F26D68E","269E00BE-5EF8-43E1-90AC-677F1F26D68E","2","http://www.wayfair.co.uk/Artinox-DI10-1-Light-Rise-and-Fall-Pendant-ANOX1161.html","More Options ? Artinox DI10 1 Light Rise and Fall Pendant","2","NULL","0","Artinox","62. 27","","","","","ANOX1161","DI10 1 Light Rise and Fall Pendant","","","100","33.5","33.5","50","100","","","","","","","CEILING, 536, 20345, CEILING","","20","Down Lighting, Height Adjustable","Modern","Round Lighting","Living Room","Down Lighting, Height Adjustable","Rise & Fall","Incandescent","","","","","","","","","Class II","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","SU-0946 OU / SU-0947 PB","","http://www.wayfair.co.uk/Artinox-DI10-1-Light-Rise-and-Fall-Pendant-ANOX1161.html"
"B9868E6A-FDE8-4094-A216-8F1F966D586B","1C8A2B20-0179-4627-A135-C0E26FD8D548","1C8A2B20-0179-4627-A135-C0E26FD8D548","0","http://www.wayfair.co.uk/Artinox-DI7-1-Light-Rise-and-Fall-Pendant-SU-0941-ANOX1134.html","More Options ? Artinox DI7 1 Light Rise and Fall Pendant","2","NULL","0","Artinox","42. 98","","","","","ANOX1134","DI7 1 Light Rise and Fall Pendant","","","100","26","26","50","100","","","","","","","","","20","","","","","","","","","","","","","","","","Class II","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","SU-0941","","http://www.wayfair.co.uk/Artinox-DI7-1-Light-Rise-and-Fall-Pendant-SU-0941-ANOX1134.html"
"E5B12007-9A21-4378-B5FF-8FCE7C330BAB","74155249-C0E4-4D67-ACAF-D89798F30011","74155249-C0E4-4D67-ACAF-D89798F30011","6","http://www.wayfair.co.uk/Artinox-DI8-1-Light-Rise-and-Fall-Pendant-ANOX1156.html","More Options ? Artinox DI8 1 Light Rise and Fall Pendant","2","NULL","0","Artinox","57. 20","","","","","ANOX1156","DI8 1 Light Rise and Fall Pendant","","","100","38","38","50","100","","","","","","","","","20","","","","","","","","","250, ","","","","","","","Class II","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","SU-0937 NE / SU-0936 NE","","http://www.wayfair.co.uk/Artinox-DI8-1-Light-Rise-and-Fall-Pendant-ANOX1156.html"
"8B434D39-CFCE-45FF-873A-904F9F63113F","269E00BE-5EF8-43E1-90AC-677F1F26D68E","269E00BE-5EF8-43E1-90AC-677F1F26D68E","36","http://www.wayfair.co.uk/Artinox-CL3-2-Light-Kitchen-Island-Pendant-CT-4220-2-NE-ANOX1086.html","Artinox CL3 2 Light Kitchen Island Pendant","2","NULL","0","Artinox","126. 46","","","130.00","","ANOX1086","CL3 2 Light Kitchen Island Pendant","","","61.5","59","20","37.5","61.5","","","","","","","","","20","","","","","","","","","210, 64, 250, ","","","","","","","Class I","Assembly required","230V - 50Hz","2","E27","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CT-4220/2 NE","","http://www.wayfair.co.uk/Artinox-CL3-2-Light-Kitchen-Island-Pendant-CT-4220-2-NE-ANOX1086.html"
"54DB3058-0841-4F86-B99A-98F2526257CA","1C8A2B20-0179-4627-A135-C0E26FD8D548","1C8A2B20-0179-4627-A135-C0E26FD8D548","4","http://www.wayfair.co.uk/Artinox-CL7-10-Light-Rise-and-Fall-Chandelier-CT-4200-10-OE-ANOX1038.html","Artinox CL7 10 Light Rise and Fall Chandelier","2","NULL","0","Artinox","488. 06","","","598.00","","ANOX1038","CL7 10 Light Rise and Fall Chandelier","","","75","65","65","60","75","","","","","","","","","20","","","","","","","","","200, 64, 260, ","","","","","","","Class I","Assembly required","230V - 50Hz","10","E14","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CT-4200/10 OE","","http://www.wayfair.co.uk/Artinox-CL7-10-Light-Rise-and-Fall-Chandelier-CT-4200-10-OE-ANOX1038.html"
"EBA3930D-AB51-42C1-9787-99B87CC25CA7","74155249-C0E4-4D67-ACAF-D89798F30011","74155249-C0E4-4D67-ACAF-D89798F30011","17","http://www.wayfair.co.uk/Artinox-CL1-2-Light-Kitchen-Island-Pendant-CT-4215-2-NE-ANOX1028.html","Artinox CL1 2 Light Kitchen Island Pendant","2","NULL","0","Artinox","191. 14","","","207.00","","ANOX1028","CL1 2 Light Kitchen Island Pendant","","","90","111.5","40","66","90","","","","","","","","","20","","","","","","","","","210, 64, 250, ","","","","","","","Class I","Assembly required","230V - 50Hz","2","E27","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CT-4215/2 NE","","http://www.wayfair.co.uk/Artinox-CL1-2-Light-Kitchen-Island-Pendant-CT-4215-2-NE-ANOX1028.html"
"3552D266-B426-4BD5-AC45-9A097647B352","9397DB96-5705-4438-9D8E-20D227D548C7","9397DB96-5705-4438-9D8E-20D227D548C7","12","http://www.wayfair.co.uk/Artinox-CL2-1-Light-Wall-Lamp-with-Reading-Light-AP-2217-OA-ANOX1081.html","Artinox CL2 1 Light Wall Lamp with Reading Light","2","NULL","0","Artinox","91. 39","","","118.00","","ANOX1053","CL1 Wall Lamp with Reading Light","","","65","15","23","","","","","","","","","READING, READING","","20","","","","","","","","","","","","","","","","Class I","Assembly required","230V - 50Hz","1","E27","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","AP-2217 NE","","http://www.wayfair.co.uk/Artinox-CL1-Wall-Lamp-with-Reading-Light-AP-2217-NE-ANOX1053.html"
"A976BBE4-649F-4E34-95A0-9D32E340C144","269E00BE-5EF8-43E1-90AC-677F1F26D68E","269E00BE-5EF8-43E1-90AC-677F1F26D68E","39","http://www.wayfair.co.uk/Artinox-DI6-1-Light-Rise-and-Fall-Pendant-SD-0968-OX-ANOX1040.html","Artinox DI6 1 Light Rise and Fall Pendant","2","NULL","0","Artinox","57. 90","","","","","ANOX1040","DI6 1 Light Rise and Fall Pendant","","","150","43.5","43.5","65","150","","","","","","","","","20","","","","","","","","","Antique Gold","","","","","","","Class II","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","SD-0968 OX","","http://www.wayfair.co.uk/Artinox-DI6-1-Light-Rise-and-Fall-Pendant-SD-0968-OX-ANOX1040.html"
"B7633D15-6EAD-4B24-8E3B-9F13E78A2545","74155249-C0E4-4D67-ACAF-D89798F30011","74155249-C0E4-4D67-ACAF-D89798F30011","39","http://www.wayfair.co.uk/Artinox-DI6-1-Light-Rise-and-Fall-Pendant-SD-0968-OX-ANOX1040.html","Artinox DI6 1 Light Rise and Fall Pendant","2","NULL","0","Artinox","57. 90","","","","","ANOX1040","DI6 1 Light Rise and Fall Pendant","","","150","43.5","43.5","65","150","","","","","","","","","20","","","","","","","","","Antique Gold","","","","","","","Class II","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","SD-0968 OX","","http://www.wayfair.co.uk/Artinox-DI6-1-Light-Rise-and-Fall-Pendant-SD-0968-OX-ANOX1040.html"
"05765A93-1925-4CB8-A5D6-9FE76F7E99C6","269E00BE-5EF8-43E1-90AC-677F1F26D68E","269E00BE-5EF8-43E1-90AC-677F1F26D68E","27","http://www.wayfair.co.uk/Artinox-CL13-3-Light-Semi-Flush-Mount-PF-0491-OA-ANOX1119.html","Artinox CL13 3 Light Semi Flush Mount","2","NULL","0","Artinox","57. 73","","","","","ANOX1119","CL13 3 Light Semi Flush Mount","","","25","40","40","","","","","","","","","","","20","","","","","","","","","240, 60, 70, 260, ","","","","","","","Class I","Assembly required","230V - 50Hz","3","E14","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","PF-0491 OA","","http://www.wayfair.co.uk/Artinox-CL13-3-Light-Semi-Flush-Mount-PF-0491-OA-ANOX1119.html"
"F7AC92F2-8793-4CCE-AE20-A061B4BD54DC","9397DB96-5705-4438-9D8E-20D227D548C7","9397DB96-5705-4438-9D8E-20D227D548C7","4","http://www.wayfair.co.uk/Artinox-CL4-1-Light-Wall-Lamp-AP-2219-OA-ANOX1030.html","Artinox CL4 1 Light Wall Lamp","2","NULL","0","Artinox","48. 76","","","52.00","","ANOX1030","CL4 1 Light Wall Lamp","","","24.5","20","27.5","","","","","","","","","550, 20497, 550, 20497","","20","","Modern","","Bedroom, Living Room","","Wall Lamps","","1","150, 64, 250, ","","","","","","","Class I","Assembly required","230V - 50Hz","1","E27","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","AP-2219 OA","","http://www.wayfair.co.uk/Artinox-CL4-1-Light-Wall-Lamp-AP-2219-OA-ANOX1030.html"
"5EF2DDB4-5BAA-4F5F-8B3A-A093D5D60095","269E00BE-5EF8-43E1-90AC-677F1F26D68E","269E00BE-5EF8-43E1-90AC-677F1F26D68E","37","http://www.wayfair.co.uk/Artinox-CL4-2-Light-Kitchen-Island-Pendant-CT-4220-2-OA-ANOX1110.html","Artinox CL4 2 Light Kitchen Island Pendant","2","NULL","0","Artinox","126. 46","","","130.00","","ANOX1110","CL4 2 Light Kitchen Island Pendant","","","61.5","59","20","37.5","61.5","","","","","","","","","20","","","","","","","","","150, 64, 250, ","","","","","","","Class I","Assembly required","230V - 50Hz","2","E27","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CT-4220/2 OA","","http://www.wayfair.co.uk/Artinox-CL4-2-Light-Kitchen-Island-Pendant-CT-4220-2-OA-ANOX1110.html"
"AF88A460-6313-4275-86FE-A1230876E63D","74155249-C0E4-4D67-ACAF-D89798F30011","74155249-C0E4-4D67-ACAF-D89798F30011","18","http://www.wayfair.co.uk/Artinox-CL13-6-Light-Chandelier-CT-4146-3-OA-ANOX1092.html","Artinox CL13 6 Light Chandelier","2","NULL","0","Artinox","161. 20","","","186.00","","ANOX1092","CL13 6 Light Chandelier","","","100","75","75","","","","","","","","","CEILING, 25776, 25803, CEILING","","20","","Traditional","Round Lighting","Bedroom, Living Room, Living Room","","","Incandescent","","240, 60, 70, 260, ","","","","","","","Class II","Assembly required","230V - 50Hz","6","E14","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CT-4146/3 OA","","http://www.wayfair.co.uk/Artinox-CL13-6-Light-Chandelier-CT-4146-3-OA-ANOX1092.html"
"68BEEF94-7805-447C-AEA8-A1DF0F88AE80","269E00BE-5EF8-43E1-90AC-677F1F26D68E","269E00BE-5EF8-43E1-90AC-677F1F26D68E","0","http://www.wayfair.co.uk/Artinox-DI2-1-Light-Rise-and-Fall-Pendant-SU-0911-ANOX1129.html","More Options ? Artinox DI2 1 Light Rise and Fall Pendant","2","NULL","0","Artinox","61. 75","","","","","ANOX1129","DI2 1 Light Rise and Fall Pendant","","","100","30","30","50","100","","","","","","","","","20","","","","","","","","","","","","","","","","Class I","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","SU-0911","","http://www.wayfair.co.uk/Artinox-DI2-1-Light-Rise-and-Fall-Pendant-SU-0911-ANOX1129.html"
"D89B5FB0-A12F-4090-AFA4-A2E2B09F9F3F","1C8A2B20-0179-4627-A135-C0E26FD8D548","1C8A2B20-0179-4627-A135-C0E26FD8D548","10","http://www.wayfair.co.uk/Artinox-TEL8-1-Light-Reading-Wall-Light-AP-1234-NE-ANOX1123.html","Artinox TEL8 1 Light Reading Wall Light","2","NULL","0","Artinox","61. 96","","","67.00","","ANOX1123","TEL8 1 Light Reading Wall Light","","","34","2.5","2.5","","","","","","","","","READING, READING","","20","","","","","","","","","250, ","","","","","","","Class I","Assembly required","230V - 50Hz","1","LED","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","AP-1234 NE","","http://www.wayfair.co.uk/Artinox-TEL8-1-Light-Reading-Wall-Light-AP-1234-NE-ANOX1123.html"
"87BF6138-6D30-4C07-B0E1-A3BAB27A5AE3","1C8A2B20-0179-4627-A135-C0E26FD8D548","1C8A2B20-0179-4627-A135-C0E26FD8D548","36","http://www.wayfair.co.uk/Artinox-CL9-3-Light-Floor-Lamp-CP-0981-OA-ANOX1087.html","Artinox CL9 3 Light Floor Lamp","2","NULL","0","Artinox","204. 64","","","221.00","","ANOX1087","CL9 3 Light Floor Lamp","","","159","45.5","45.5","","","","","","","","","689, 20472, 689, 20472","","20","","","","","","","","","150, 64, 260, ","","","","","","","Class II","Assembly required","230V - 50Hz","3","E14","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CP-0981 OA","","http://www.wayfair.co.uk/Artinox-CL9-3-Light-Floor-Lamp-CP-0981-OA-ANOX1087.html"
"3657B5B8-A25E-4DDC-9087-A5FDBA3E9D28","269E00BE-5EF8-43E1-90AC-677F1F26D68E","269E00BE-5EF8-43E1-90AC-677F1F26D68E","31","http://www.wayfair.co.uk/Artinox-CL4-4-Light-Kitchen-Island-Pendant-CT-4220-4-OA-ANOX1109.html","Artinox CL4 4 Light Kitchen Island Pendant","2","NULL","0","Artinox","176. 06","","","205.00","","ANOX1109","CL4 4 Light Kitchen Island Pendant","","","82","107","20","48","82","","","","","","","","","20","","","","","","","","","150, 64, 250, ","","","","","","","Class I","Assembly required","230V - 50Hz","4","E27","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CT-4220/4 OA","","http://www.wayfair.co.uk/Artinox-CL4-4-Light-Kitchen-Island-Pendant-CT-4220-4-OA-ANOX1109.html"
"80D921ED-5E90-4CB4-AD76-A7918C4EE05D","9397DB96-5705-4438-9D8E-20D227D548C7","9397DB96-5705-4438-9D8E-20D227D548C7","16","http://www.wayfair.co.uk/Artinox-CO6-1-Light-Wall-Lamp-AP-2218-CR-ANOX1015.html","Artinox CO6 1 Light Wall Lamp","2","NULL","0","Artinox","65. 19","","","73.00","","ANOX1015","CO6 1 Light Wall Lamp","","","31","16.5","14.5","","","","","","","","","550, 20497, 550, 20497","","20","","Modern","","Bedroom, Living Room, Living Room","","Wall Brackets","","1","120, 240, ","","","","","","","Class I","Assembly required","230V - 50Hz","1","E14","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","AP-2218 CR","","http://www.wayfair.co.uk/Artinox-CO6-1-Light-Wall-Lamp-AP-2218-CR-ANOX1015.html"
"04409CA1-2648-4871-A652-A8B81A54BD31","22421284-CD2E-45B5-B83A-5056D6850951","22421284-CD2E-45B5-B83A-5056D6850951","3","http://www.wayfair.co.uk/Artinox-CL13-1-Light-Floor-Lamp-CP-0935-OA-ANOX1116.html","Artinox CL13 1 Light Floor Lamp","2","NULL","0","Artinox","94. 79","","","95.00","","ANOX1116","CL13 1 Light Floor Lamp","","","169","30","30","","","","","","","","","689, 20472, 689, 20472","","20","","","","","","","","","240, 60, 70, 260, ","","","","","","","Class II","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CP-0935 OA","","http://www.wayfair.co.uk/Artinox-CL13-1-Light-Floor-Lamp-CP-0935-OA-ANOX1116.html"
"492C945A-D4F0-406C-8276-A97C4968BDB2","9397DB96-5705-4438-9D8E-20D227D548C7","9397DB96-5705-4438-9D8E-20D227D548C7","42","http://www.wayfair.co.uk/Artinox-CO20-1-Light-Floor-Lamp-CP-0999-NE-ANOX1104.html","Artinox CO20 1 Light Floor Lamp","2","NULL","0","Artinox","142. 12","","","144.00","","ANOX1104","CO20 1 Light Floor Lamp","","","170.5","35","48.5","","","","","","","","","689, 20472, 689, 20472","","20","","","","","","","","","130, 250, ","","","","","","","Class II","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CP-0999 NE","","http://www.wayfair.co.uk/Artinox-CO20-1-Light-Floor-Lamp-CP-0999-NE-ANOX1104.html"
"EA068D84-E097-4561-9D2F-AA43F4375723","1C8A2B20-0179-4627-A135-C0E26FD8D548","1C8A2B20-0179-4627-A135-C0E26FD8D548","11","http://www.wayfair.co.uk/Artinox-CO9-Wall-Lamp-with-Reading-Light-ANOX1130.html","More Options ? Artinox CO9 Wall Lamp with Reading Light","2","NULL","0","Artinox","98. 40","","","98.54","","ANOX1130","CO9 Wall Lamp with Reading Light","","","61","20","20","","","","","","","","","READING, READING","","20","","","","","","","","","250, ","","","","","","","Class I","Assembly required","230V - 50Hz","1","E27","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","AP-1169 N1 / AP-1169 N2","","http://www.wayfair.co.uk/Artinox-CO9-Wall-Lamp-with-Reading-Light-ANOX1130.html"
"2FB28349-3EF6-4F95-A662-AAEB44279486","9397DB96-5705-4438-9D8E-20D227D548C7","9397DB96-5705-4438-9D8E-20D227D548C7","18","http://www.wayfair.co.uk/Artinox-CO12-1-Light-Floor-Lamp-CP-0987-NE-ANOX1078.html","Artinox CO12 1 Light Floor Lamp","2","NULL","0","Artinox","204. 29","","","220.00","","ANOX1078","CO12 1 Light Floor Lamp","","","","","","","","73.5","","","","","","689, 20472, 689, 20472","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CP-0987 NE","","http://www.wayfair.co.uk/Artinox-CO12-1-Light-Floor-Lamp-CP-0987-NE-ANOX1078.html"
"13168E82-1502-4F3B-91CE-AB047F40FB3C","74155249-C0E4-4D67-ACAF-D89798F30011","74155249-C0E4-4D67-ACAF-D89798F30011","33","http://www.wayfair.co.uk/Artinox-CL2-4-Light-Kitchen-Island-Pendant-CT-4215-4-OA-ANOX1056.html","Artinox CL2 4 Light Kitchen Island Pendant","2","NULL","0","Artinox","125. 37","","","141.00","","ANOX1056","CL2 4 Light Kitchen Island Pendant","","","100","103.5","16.5","65.5","100","","","","","","","","","20","","","","","","","","","150, 64, 250, ","","","","","","","Class I","Assembly required","230V - 50Hz","4","E27","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CT-4215/4 OA","","http://www.wayfair.co.uk/Artinox-CL2-4-Light-Kitchen-Island-Pendant-CT-4215-4-OA-ANOX1056.html"
"6A61F415-4279-40E8-948F-AB84E2B732EF","1C8A2B20-0179-4627-A135-C0E26FD8D548","1C8A2B20-0179-4627-A135-C0E26FD8D548","25","http://www.wayfair.co.uk/Artinox-CL4-1-Light-Floor-Lamp-CP-0991-OA-ANOX1032.html","Artinox CL4 1 Light Floor Lamp","2","NULL","0","Artinox","157. 10","","","168.00","","ANOX1032","CL4 1 Light Floor Lamp","","","164","45","45","","","","","","","","","689, 20472, 689, 20472","","20","","","","","","","","","150, 64, 250, ","","","","","","","Class II","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CP-0991 OA","","http://www.wayfair.co.uk/Artinox-CL4-1-Light-Floor-Lamp-CP-0991-OA-ANOX1032.html"
"5BC618F7-91C2-4D6C-8137-AC0E59EA2CB9","269E00BE-5EF8-43E1-90AC-677F1F26D68E","269E00BE-5EF8-43E1-90AC-677F1F26D68E","40","http://www.wayfair.co.uk/Artinox-CL13-2-Light-Semi-Flush-Mount-PF-0492-OA-ANOX1117.html","Artinox CL13 2 Light Semi Flush Mount","2","NULL","0","Artinox","50. 18","","","","","ANOX1117","CL13 2 Light Semi Flush Mount","","","22.5","30","30","","","","","","","","","","","20","","","","","","","","","240, 60, 70, 260, ","","","","","","","Class I","Assembly required","230V - 50Hz","2","E14","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","PF-0492 OA","","http://www.wayfair.co.uk/Artinox-CL13-2-Light-Semi-Flush-Mount-PF-0492-OA-ANOX1117.html"
"A521A043-BB96-43E9-9BCE-ADB506A5413E","9397DB96-5705-4438-9D8E-20D227D548C7","9397DB96-5705-4438-9D8E-20D227D548C7","17","http://www.wayfair.co.uk/Artinox-CO8-1-Light-Wall-Lamp-AP-2211-C4-ANOX1018.html","Artinox CO8 1 Light Wall Lamp","2","NULL","0","Artinox","39. 92","","","41.00","","ANOX1018","CO8 1 Light Wall Lamp","","","24","15","18.5","","","","","","","","","550, 20497, 550, 20497","","20","","Modern","","Bedroom, Living Room","","Wall Lamps","","1","White, White, 210, 240, ","","","","","","","Class I","Assembly required","230V - 50Hz","1","E27","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","AP-2211 C4","","http://www.wayfair.co.uk/Artinox-CO8-1-Light-Wall-Lamp-AP-2211-C4-ANOX1018.html"
"3D611963-FC8F-497B-A1EB-AF0A24EBCC42","9397DB96-5705-4438-9D8E-20D227D548C7","9397DB96-5705-4438-9D8E-20D227D548C7","31","http://www.wayfair.co.uk/Artinox-CL7-1-Light-Wall-Lamp-AP-2200-1-OE-ANOX1060.html","Artinox CL7 1 Light Wall Lamp","2","NULL","0","Artinox","66. 77","","","75.00","","ANOX1060","CL7 1 Light Wall Lamp","","","25","25","24","","","","","","","","","550, 20497, 550, 20497","","20","","Traditional","","Bedroom, Living Room","","Wall Lamps","","1","Red, Red, 200, 64, 260, ","","","","","","","Class I","Assembly required","230V - 50Hz","1","E14","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","AP-2200/1 OE","","http://www.wayfair.co.uk/Artinox-CL7-1-Light-Wall-Lamp-AP-2200-1-OE-ANOX1060.html"
"D5B76D14-C936-4D9A-87A6-B04BDD3C72C5","1C8A2B20-0179-4627-A135-C0E26FD8D548","1C8A2B20-0179-4627-A135-C0E26FD8D548","6","http://www.wayfair.co.uk/Artinox-DI13-1-Light-Flush-Mount-ANOX1144.html","More Options: Finish ? Artinox DI13 1 Light Flush Mount","2","NULL","0","Artinox","31. 00","","","31.31","","ANOX1144","DI13 1 Light Flush Mount","","","9.5","35","35","","","","","","","","","","","20","","","","","","","","","","","","","","","","Class I","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","PF-0511 NE / PF-0511 OX","","http://www.wayfair.co.uk/Artinox-DI13-1-Light-Flush-Mount-ANOX1144.html"
"F7AFA425-D85F-47D7-A946-B065490A1223","1C8A2B20-0179-4627-A135-C0E26FD8D548","1C8A2B20-0179-4627-A135-C0E26FD8D548","34","http://www.wayfair.co.uk/Artinox-CL13-Table-Lamp-CM-3146-OA-ANOX1120.html","Artinox CL13 Table Lamp","2","NULL","0","Artinox","47. 62","","","","","ANOX1120","CL13 Table Lamp","","","30","18","18","","","","","","","","","20481, 545, 20481, 545","","20","","","","","","","","","240, 60, 70, 260, ","","","","","","","Class II","Assembly required","230V - 50Hz","1","E14","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","CM-3146 OA","","http://www.wayfair.co.uk/Artinox-CL13-Table-Lamp-CM-3146-OA-ANOX1120.html"
"A8873A3B-27C3-45A3-9A33-B159B7BB9731","74155249-C0E4-4D67-ACAF-D89798F30011","74155249-C0E4-4D67-ACAF-D89798F30011","34","http://www.wayfair.co.uk/Artinox-DI7-1-Light-Rise-and-Fall-Pendant-SU-0945-CR-ANOX1066.html","Artinox DI7 1 Light Rise and Fall Pendant","2","NULL","0","Artinox","55. 56","","","","","ANOX1066","DI7 1 Light Rise and Fall Pendant","","","87.5","19.5","19.5","42.5","87.5","","","","","","","CEILING, 536, 20345, CEILING","","20","Down Lighting, Height Adjustable","Modern","Round Lighting","Bedroom, Living Room, Living Room","Down Lighting, Height Adjustable","Rise & Fall","Incandescent","","148, 60, 240, 260, 240, ","","","","","","","Class II","Assembly required","230V - 50Hz","1","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","SU-0945 CR","","http://www.wayfair.co.uk/Artinox-DI7-1-Light-Rise-and-Fall-Pendant-SU-0945-CR-ANOX1066.html"
"B67830ED-E232-48CE-AA21-B297FF7622C8","9397DB96-5705-4438-9D8E-20D227D548C7","9397DB96-5705-4438-9D8E-20D227D548C7","35","http://www.wayfair.co.uk/Artinox-CO12-1-Light-Wall-Lamp-AP-1173-NE-ANOX1076.html","Artinox CO12 1 Light Wall Lamp","2","NULL","0","Artinox","81. 26","","","93.00","","ANOX1076","CO12 1 Light Wall Lamp","","","","","","","","39","","","","","","550, 20497, 550, 20497","","IP20","","Modern","","Bedroom, Living Room","","Wall Lamps","","1","Black, Black","Incandescent","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","AP-1173 NE","","http://www.wayfair.co.uk/Artinox-CO12-1-Light-Wall-Lamp-AP-1173-NE-ANOX1076.html"
"A5BE28CF-0956-44AD-B52D-B3BCC9356E71","1C8A2B20-0179-4627-A135-C0E26FD8D548","1C8A2B20-0179-4627-A135-C0E26FD8D548","26","http://www.wayfair.co.uk/Artinox-CO15-1-Light-Wall-Lamp-AP-1251-AU-ANOX1098.html","Artinox CO15 1 Light Wall Lamp","2","NULL","0","Artinox","100. 87","","","117.00","","ANOX1098","CO15 1 Light Wall Lamp","","","47","15.5","17.5","","","","","","","","","550, 20497, 550, 20497","","20","","Modern, Traditional","","Bedroom, Living Room, Living Room","","Wall Lamps","","1","240, 50, 240, ","","","","","","","Class I","Assembly required","230V - 50Hz","1","E27","40W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","AP-1251 AU","","http://www.wayfair.co.uk/Artinox-CO15-1-Light-Wall-Lamp-AP-1251-AU-ANOX1098.html"
